room_type,price,minimum_nights,neighborhood_id,host_id,listing_name,listing_id
Entire home/apt,349,2,134,353152177,Luxe Private Getaway in the Heart of Seward Park!,50575248
Entire home/apt,296,2,108,446539146,Luxe Renovated Home w/ Patio & Cascade Mountain & Lake Views,53963912
Entire home/apt,226,31,103,107434423,"Luxe SLU 2BR w/ W/D, walk to Space Needle, by Blueground",53749431
Entire home/apt,249,31,103,107434423,"Luxe SLU 2BR w/ W/D, walk to Space Needle, by Blueground",50889305
Entire home/apt,136,31,103,107434423,"Luxe South Lake Union 1BR w/ Gym, W/D, Space Needle view, by Blueground",51585395
Entire home/apt,131,30,103,107434423,"Luxe South Lake Union Studio w/  W/D, Storage, by Blueground",574699791614380000
Entire home/apt,293,3,109,436672049,Luxurious & Cozy   5★ Location ~ ♛Royal Beds,54013127
Entire home/apt,125,2,106,80333752,Luxurious 1 Bedroom in the Heart of Seattle!,54013196
Entire home/apt,180,2,131,17932360,"Luxurious 2BR house, King bed, near UW/Children's",51613147
Entire home/apt,285,2,106,386420269,Luxurious 2BR Penthouse in the Heart of Seattle!,47988422
Entire home/apt,132,2,106,233969836,Luxurious and beautiful apartment in downtown,53905330
Entire home/apt,155,1,106,46188658,Luxurious condo in the heart of downtown Seattle,53171164
Entire home/apt,136,30,106,100605868,Luxurious Downtown Seattle Studio Condo,35340461
Entire home/apt,130,30,129,6426308,Luxurious Lakeside Living in the City,568785878947616000
Entire home/apt,80,30,115,14012754,Luxurious Nest in downtown Fremont,562444238774927000
Entire home/apt,118,2,130,2715103,"Luxurious private suite by UW 
Elegant-Cozy-Clean",42004276
Private room,175,30,132,5308727,"Luxurious Room in Queen Anne, private suite",29798498
Entire home/apt,119,30,106,26232234,Luxurious Seattle Apartment,12968264
Entire home/apt,159,30,106,357567003,Luxurious studio in Amazonland,14917821
Entire home/apt,404,30,101,131000753,Luxurious updated classic Seattle house w/ sauna,39818131
Entire home/apt,430,1,101,131000753,Luxurious Updated Seattle House w/ Hottub & Sauna,21082007
Entire home/apt,214,30,132,8956137,Luxury  View Home Queen Anne Neighborhood,5422159
Entire home/apt,195,7,106,247549339,Luxury 1BD Suite Waterfront,49712473
Entire home/apt,643,3,104,13100444,"Luxury 4000 sqft house, amazing views and location",49527497
Entire home/apt,1600,30,104,75299872,Luxury 5 Bed on Lake: dreamy views+outdoor living,52172965
Entire home/apt,1050,5,104,44850521,luxury 6 bedroom home with hot tub in city,1696389
Entire home/apt,110,30,101,453540,Luxury Apartment Close to Downtown,32902443
Entire home/apt,126,3,132,236572187,Luxury apt on Queen Anne's desirable South Slope,50895007
Entire home/apt,211,30,106,138924514,"Luxury bay view apartment w/ a shared hot tub, community pool and gym!",543708837119908000
Shared room,80,30,102,95781196,Luxury Capitol Hill Studio,54053740
Entire home/apt,149,30,136,20272449,Luxury Carriage House with Sound and Mountain View,16620899
Entire home/apt,125,90,106,52999951,Luxury Condo Living 2 Blocks from Waterfront!,31562982
Entire home/apt,137,1,106,403546810,Luxury Downtown Apt,22373686
Private room,139,3,106,396946288,Luxury Downtown Room with City Views,25083383
Private room,139,3,106,396946288,Luxury Downtown Room with City Views,35007118
Private room,139,3,106,396946288,Luxury Downtown Room with City Views,45806467
Entire home/apt,160,3,136,8203540,Luxury Farmhouse Oasis,54378320
Entire home/apt,545,10,104,270823232,Luxury Furnished House Madison Park,49947411
Entire home/apt,500,30,102,388896787,Luxury Home in Madison Park,50170697
Entire home/apt,475,120,125,347066650,Luxury Home minutes to downtown,52423857
Entire home/apt,473,1,101,639972,Luxury home with stunning views near the Stadiums,48079334
Entire home/apt,800,3,132,919364,Luxury in Queen Anne very walkable!,35998945
Entire home/apt,216,3,132,354857797,Luxury Lake Union Apt. w/ parking & fast Wi-Fi,48201938
Entire home/apt,140,7,129,130936311,"Luxury living near UW, Down Town and Hospitals",43510567
Entire home/apt,132,1,104,35909495,Luxury Loft Living,23543030
Entire home/apt,700,5,122,295949636,Luxury Mid-Century Modern Laurelhurst Urban Oasis,4250367
Entire home/apt,200,2,132,430415105,Luxury Queen Anne Apartment minutes from downtown,52152077
Entire home/apt,308,1,102,161841146,Luxury Remodeled Lake VIEW Treehouse in City Heart,18808283
Entire home/apt,445,3,106,374079147,Luxury Seattle Waterfront walk to Cruise Terminal!,6852960
Entire home/apt,76,30,132,28339583,Luxury Studio in Lower Queen Anne,44153528
Entire home/apt,284,6,106,138924514,"Luxury suite with fitness center, features shared pool and hot tub",53169426
Private room,100,1,101,78286472,"LUXURY SUITE, private SOAKING TUB, w/ writing desk",51199516
Entire home/apt,200,180,115,8711250,Luxury townhome 8 min by bus to downtown Seattle,49447838
Entire home/apt,197,2,136,199447906,Luxury Townhome in Hip West Seattle Neighborhood,10733212
Entire home/apt,122,3,104,4858949,Luxury Victorian Cottage,19786043
Entire home/apt,750,30,112,76250871,Luxury View Home in Seattle with seasonal Pool,13573225
Entire home/apt,308,4,106,7390401,Luxury Waterfront Condo Steps to Pike Place Market,21707818
Private room,166,30,102,47638002,Mad Valley Spa Suite,48108030
Entire home/apt,161,1,104,8009691,Madison Park - Romantic Private Garden - Dinner w/ Grill 1BR 1BA,53202124
Entire home/apt,369,4,102,16151000,Madison Park Family Home,17929896
Entire home/apt,225,30,102,34779932,Madison Park home near beach  shops & downtown SEA,14010379
Entire home/apt,289,30,102,1121532,Madison Park Waterfront,9696950
Entire home/apt,105,4,104,91317596,Madison Valley 2 Bedroom House,51125043
Entire home/apt,114,30,104,113093162,Madison Valley Bungalow,18182005
Entire home/apt,165,30,104,6576807,"Madrona 1BD w/ garage parking, patio, EZ access",544923475091135000
Entire home/apt,344,3,104,386924759,Madrona Family Home,52457502
Entire home/apt,135,3,104,61874761,Madrona Hygge House,39607495
Entire home/apt,65,30,104,149902,Madrona Magic,16928699
Private room,79,4,104,26630462,Madrona Studio w/Private Entrance,3953611
Entire home/apt,85,1,100,340706410,Mae's sweet suite - Micro Studio - 91Walkscore,8425013
Entire home/apt,70,30,100,107034992,Magic Treehouse,29182677
Private room,64,3,133,824019,"Magical Treehouse #2, pvt bath, Walk to Light Rail",4892357
Private room,65,3,101,824019,"Magical Treehouse #3, Walk to Light Rail",5578943
Entire home/apt,295,30,132,22816006,"Magical Victorian.  Views, King Bed, Private. Wow.",52170221
Entire home/apt,86,1,117,218332673,Magnificent Suite One Block from Greenlake!,26996748
Private room,85,1,109,21657484,Magnolia - large studio - convenient to downtown,21935634
Entire home/apt,77,2,109,42393640,Magnolia ADU,22956885
Entire home/apt,116,2,109,4859351,Magnolia Coach House: luxury & comfort,30979989
Entire home/apt,298,2,109,25061321,Magnolia Contemporary with Panoramic Views,28965495
Entire home/apt,186,1,109,398317720,"Magnolia Cozy 3bd retreat w/parking, perfect for family/remote work!",20677875
Entire home/apt,310,4,107,383979288,Magnolia Home With Charm & A View,8029177
Entire home/apt,179,2,109,70204462,Magnolia Memories,43861016
Entire home/apt,110,1,109,114862900,Magnolia Private Gem,45434099
Entire home/apt,133,2,109,27756359,Magnolia Private Unit with Kitchen & Outdoor Space,54069990
Entire home/apt,279,2,109,25061321,Magnolia Urban Retreat,47565469
Entire home/apt,199,3,109,39703249,Magnolia Village Dog Friendly 1 bdrm MIL Apartment,12850858
Entire home/apt,80,1,110,9819174,Majestic North Seattle Private Apartment,23131508
Entire home/apt,118,30,110,121426692,Maple Leaf 2 BR,51017332
Entire home/apt,149,3,126,51372899,Maple Leaf Hideaway 1 bdrm steps to Greenlake,52743540
Entire home/apt,70,30,110,9033582,Maple Leaf In-Law Apartment with Backyard and Deck,7902005
Entire home/apt,135,3,110,268799519,Maple Leaf Launchpad,53298186
Private room,34,30,110,267840066,Maple Leaf Room-One of Seattle's best locations,52064588
Entire home/apt,94,1,111,430433073,Marvelous & Bright Suite In Bitter Lake!,46534569
Entire home/apt,74,1,108,417837518,Marvelous 2-Bedroom Suite Bathed in Natural Light!,4464110
Entire home/apt,115,1,104,434923766,"Marvelous 2BR Suite Near Parks, Shopping & Dining!",35735114
Entire home/apt,77,1,100,125574189,Marvelous Home in the Heart of Ballard!,35601606
Private room,58,2,113,26475960,Master Bedroom with Half Bath,53395722
Private room,49,30,101,8660724,Master bedroom with private bath,42655807
Private room,89,1,102,8315334,Master Suite A in Capitol Hill Home,53827313
Private room,89,1,102,8315334,Master Suite B in Capitol Hill Home,41110236
Private room,140,365,100,19984963,Master suite in Ballard home,5137315
Private room,55,1,108,72207110,Meadowbrook Neighborhood Quiet Room,50005203
Entire home/apt,97,2,101,116740214,Meet the Goats at a Characterful Farm-Chic Hideaway,1775016
Entire home/apt,154,2,113,298721073,Mellow Yellow Escape in Seattle w/ private patio,1928010
Entire home/apt,101,1,106,6372203,Merchants Apartment 302 C,11254431
Entire home/apt,92,1,106,6372203,Merchants Historic Apartment 201 B,14220168
Entire home/apt,358,2,132,104834083,"Meticulously Decorated Dog-Friendly Home w/Deck, Patio, Private Hot Tub, & Grill",19591463
Private room,59,30,100,85076667,Michael Jackson/Freddie MercuryCORवागत हे svaagat he,573531110357878000
Entire home/apt,85,2,136,12938596,Mid Century Admiral District Flat with Sauna,47848247
Entire home/apt,79,30,104,13386991,Mid Century Lakefront Condo,44963376
Entire home/apt,175,30,110,2500100,Mid Century Modern -  North Seattle,53861765
Entire home/apt,180,3,115,425060306,Mid Century Modern Meets Craftsman Fremont Seattle,20034739
Entire home/apt,117,1,132,80259360,Mid-century Dream Suite In Desirable Queen Anne!,20601895
Entire home/apt,148,30,136,4924129,Mid-Century Home on Alki with Pool,2614238
Entire home/apt,279,3,136,3685541,Mid-century Home w/ Puget Sound Views for WFH life,39335596
Entire home/apt,128,30,136,1691585,Mid-Century House with Waterfront & Downtown View,53264661
Entire home/apt,85,90,104,1183674,Midcentury Lakefront Apartment,51759788
Entire home/apt,83,1,108,89681,Mid-Century Luxe Lounge - Artist Retreat,23131522
Entire home/apt,85,30,102,316200,Mid-century Modern 1 BR in Eastlake/Lake Union,51348685
Entire home/apt,175,30,109,137379895,Midcentury modern launching pad,40293242
Entire home/apt,829,3,136,35166626,Mid-Century Modern PNW Contemporary Chalet,24210756
Entire home/apt,292,1,106,406624338,"Mid-Century Penthouse, Walk score 99. 2bd 2bath",28781499
Private room,100,1,102,275634850,Mid-century Seattle home,40805123
Entire home/apt,92,30,101,409129017,Min to Rail ★Balcony+Rooftop Views★Fast Wifi ★W/D,19831358
Entire home/apt,118,2,102,92165936,Mind Palace - a minimalist audiophile oasis,43914151
Entire home/apt,397,21,136,102454676,"MindSPA,Fireplace,RoofDeck&Garden,Office,2BD/3BTHs",50349230
Private room,82,2,102,802398,Minerva Inn - Paprika Room - Capitol Hill,50793339
Private room,93,2,102,802398,Minerva Inn - Saffron Suite - Capitol Hill,50664580
Private room,92,2,102,802398,Minerva Inn - Sage Suite - Capitol Hill,53558257
Entire home/apt,92,30,106,71500140,"Mini home, away from home, in the heart of Seattle",43110115
Entire home/apt,96,2,117,3105372,Minimalist Zen Guest Suite in Green Lake Home,22190735
Entire home/apt,136,4,101,296438627,Mini-Z : Treetop High Performance Cottage,17791049
Entire home/apt,178,1,106,367697136,Mint House Seattle: One Bedroom Apartment,17790593
Entire home/apt,193,1,106,367697136,Mint House Seattle: One Bedroom Apartment Plus,15859042
Entire home/apt,138,1,106,367697136,Mint House Seattle: Studio Apartment,21010058
Entire home/apt,153,1,106,367697136,Mint House Seattle: Studio Apartment Plus,45755073
Entire home/apt,180,2,100,20238688,Minutes from Beach:  Private Ballard Townhome,54142920
Entire home/apt,133,1,115,3074414,Minutes to downtown Quiet Wallingford (204),54143037
Entire home/apt,127,2,115,3074414,Minutes to downtown Rainier View Wallingford (202),54034953
Entire home/apt,106,30,113,3074414,Minutes to Green Lake/seattle Attractions 01,54142861
Entire home/apt,155,30,106,107434423,"Mod Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",50972745
Entire home/apt,279,30,104,6931145,Mod Green Built Home Central Seattle,549689901098939000
Entire home/apt,196,31,129,107434423,"Mod Wallingford 2BR w/ W/D & Rooftop Lounge, near 99 & I-5, by Blueground",53729372
Entire home/apt,268,1,104,18223187,Modern   Skyline   Bright   Central   Parking,12934096
Entire home/apt,129,2,106,163477356,Modern  Downtown Seattle Apartment at Pike Place,45214738
Entire home/apt,99,1,106,4730169,Modern  Loft on First Hill,1273432
Entire home/apt,172,1,104,398317720,Modern & Brand New Townhome 10 mins from Seattle U! Pet Friendly!,583928171564321000
Entire home/apt,175,2,133,5269812,"Modern & Hip Artsy Oasis! Walk To Train, Shops!",48382242
Entire home/apt,245,3,103,312662739,Modern & Lovely 3BR TH    Eastlake,49206176
Entire home/apt,80,30,106,69252269,Modern & Luxurious 1 bed Condo in the City!,54166731
Entire home/apt,168,2,132,4856099,Modern & Quiet Queen Anne Apt - Desk and Fast Wifi,25427908
Entire home/apt,90,2,116,41502911,"Modern & Spacious, Private Entrance",567025063862135000
Entire home/apt,107,30,103,316200,Modern + Cozy Eastlake/Lake Union 2BR Apartment,577003129788108000
Entire home/apt,99,7,104,89175627,Modern 1 BD Suite Close to Cap Hill and Downtown,36135642
Entire home/apt,140,1,113,117593676,Modern 1 Bdrm Full Kitchen Retreat Near UW,49965309
Entire home/apt,160,30,132,365815016,Modern 1 Bedroom in the Heart of Seattle!,51895459
Entire home/apt,80,2,110,24797644,Modern 1 bedroom private studio,7581631
Entire home/apt,80,30,102,299224265,Modern 1b1b Condo in Capitol Hill,14468790
Private room,59,1,101,163261952,"Modern 1-bedroom in North Beacon Hill, Seattle",17589837
Entire home/apt,121,2,132,40323640,Modern 1BR Apartment (ADU) in Queen Anne Craftsman,45351066
Entire home/apt,143,30,106,48005494,Modern 1BR in Seattle with Gym + Outdoor Area,52652157
Entire home/apt,140,30,106,48005494,"Modern 1BR in Seattle, Gym + Pet-Friendly",576173292223647000
Entire home/apt,160,30,103,48005494,"Modern 1BR in South Lake Union, Gym + Pet-Friendly",49907715
Entire home/apt,120,30,132,427025860,Modern 1BR Unit in Queen Anne,49962769
Entire home/apt,150,4,129,6120181,"Modern 2 bd apt, great neighborhood",49505486
Entire home/apt,134,30,110,189649805,Modern 2 BR private apartment in Maple Leaf,37992329
Entire home/apt,139,2,101,230287218,Modern 2Bd+2Ba Home/Near Light Rail/Airport/Bus,38213467
Entire home/apt,180,3,102,37101658,Modern 2bdr townhome in Cap Hill,53131825
Entire home/apt,130,3,133,236420562,Modern 2-Bedroom Townhome With Great Rooftop Deck,4879013
Entire home/apt,326,1,103,429003869,Modern 2BR + 2BA Townhome - Eastlake/Lake Union,25087100
Entire home/apt,150,30,104,2517873,Modern 2BR Craftsman Home,52626616
Entire home/apt,228,30,103,48005494,"Modern 2BR in South Lake Union, Gym + Pet-Friendly",11512414
Entire home/apt,169,3,103,316200,Modern 2BR Loft with Lake and Space Needle Views,51269534
Entire home/apt,285,3,106,3294357,Modern 2BR/2BA By ConventionCenter,564552079722844000
Entire home/apt,150,3,123,265276704,Modern 2BR/2BA near Beach with Rooftop,26562018
Entire home/apt,600,30,129,6680836,"Modern 3 Bdrm House with View, Lake Union!",38213516
Entire home/apt,529,2,132,9060841,Modern 3 Bedroom in Queen Anne w/ Rooftop+  AC!,13606919
Entire home/apt,290,2,103,421106528,Modern 3 BR Townhouse in the Heart of Seattle,1157083
Entire home/apt,305,3,100,314324381,Modern 3br   Ballard Townhome w/balcony   Sophari,552965658197367000
Entire home/apt,306,3,100,314324381,Modern 3br   Ballard Townhome w/balcony - 2,13696391
Entire home/apt,235,30,104,48005494,Modern 3BR Home in Seattle's Central District,567338868653763000
Entire home/apt,239,3,132,314324381,Modern 3br Townhome   Queen Anne   Sophari,52564340
Entire home/apt,277,2,131,434847038,"Modern 3BR townhome, King bed, near UW/Children's",53653651
Entire home/apt,285,4,100,438655239,Modern 3BR Townhouse in the heart of Ballard,52765112
Entire home/apt,317,3,107,312662739,"Modern 3BR, Great Location, Queen Anne",34369757
Entire home/apt,130,1,101,238425582,"Modern 3-story Townhouse near Downtown Seattle, Beacon Hill , Stadium. Free parking. Minutes to I-90",52765431
Entire home/apt,950,3,110,10491318,Modern 5 Bedroom  Luxury,53690611
Entire home/apt,153,2,102,116740214,Modern Amenities & Chic Design in Heart of Seattle,54111503
Entire home/apt,400,3,136,83196787,"Modern Amenities, Luxury Views- Lincoln View House",547232224430485000
Entire home/apt,142,30,103,316200,Modern and Clean 2 Bedroom in Eastlake/Lake Union,41539137
